url,description,areas,levels,title,company,locations,expire_at,slug,is_homebased
https://untalent.org/jobs/security-operations-center-soc-analyst-tier-3-itdsg-contractual,"Work for the IMF. Work for the World.

**Background**

The Information Technology Department (ITD) at the IMF is more than just a support function; it is a critical catalyst for change. We champion t…",[],[],Security Operations Center (SOC) Analyst- Tier 3-ITDSG (Contractual),"{'name': 'International Monetary Fund', 'slug': 'imf'}","[{'name': 'Washington D.C.', 'latitude': 38.8949855, 'longitude': -77.0365708}]",,security-operations-center-soc-analyst-tier-3-itdsg-contractual,
https://untalent.org/jobs/national-project-development-consultant-2,"Result of Service

Final Report and Concept, Workplan, Budget, Monitoring and Evaluation Plan for Component 3 activity.



 
Work Location

Home-based



 
Expected duration

2.5 months



 
Duties a…","[{'name': 'Finance & Economy'}, {'name': 'Environment'}]",[{'name': 'Consultant'}],National Project Development Consultant,"{'name': 'United Nations Environment Programme', 'slug': 'unep', 'logo_url': 'https://upload.wikimedia.org/wikipedia/commons/d/d0/PNUMA_logo.png'}","[{'name': 'Kingston', 'latitude': 17.9712148, 'longitude': -76.7928128}]",2025-03-10T03:59:59+00:00,national-project-development-consultant-2,
https://untalent.org/jobs/political-affairs-intern-29,"Work Location

In-person, hybrid or remote



 
Expected duration

6 months. Desired start date is 17 March 2025, or sooner.



 
Duties and Responsibilities

The internship is designed to be hybrid,…",[],[{'name': 'Internship'}],Political Affairs Intern,"{'name': 'Department of Political Affairs and Peace-building', 'slug': 'un-dppa'}","[{'name': 'New York', 'latitude': 40.7127281, 'longitude': -74.0060152}]",2025-03-08T04:59:59+00:00,political-affairs-intern-29,
https://untalent.org/jobs/senior-information-analyst-political-affairs-23,"Org. Setting and Reporting

This position is located in the Joint Mission Analysis Centre/Joint Operations Centre (JMAC/JOC) of the United Nations Interim Security Force for Abyei (UNISFA), duty stat…",[],[{'name': 'Senior'}],"SENIOR INFORMATION ANALYST, POLITICAL AFFAIRS",{'name': 'United Nations Interim Security Force for Abyei'},"[{'name': 'Abyei', 'latitude': 9.6044573, 'longitude': 28.4334735}]",2025-03-07T04:59:59+00:00,senior-information-analyst-political-affairs-23,
https://untalent.org/jobs/intern-policy-research-section-1,"Work Location

Geneva/Remote/Hybrid



 
Expected duration

6 months



 
Duties and Responsibilities

The position is at the United Nations Conference for Trade and Development (UNCTAD). The Interns…",[{'name': 'Finance & Economy'}],[{'name': 'Internship'}],Intern - Policy Research Section,"{'name': 'United Nations Conference on Trade and Development', 'slug': 'unctad', 'logo_url': 'https://www.itu.int/net4/wsis/ungis/Content/img/logos/uniform/unctad.png'}","[{'name': 'Geneva', 'latitude': 46.2017559, 'longitude': 6.1466014}]",2025-03-07T04:59:59+00:00,intern-policy-research-section-1,
https://untalent.org/jobs/programme-management-officer-1212,"Org. Setting and Reporting

The United Nations Environment Programme (UNEP) is the leading global environmental authority that sets the global environmental agenda, promotes the coherent implementati…","[{'name': 'Finance & Economy'}, {'name': 'Programme & Policy'}]","[{'name': 'Senior'}, {'name': 'Mid'}]",PROGRAMME MANAGEMENT OFFICER,"{'name': 'United Nations Environment Programme', 'slug': 'unep', 'logo_url': 'https://upload.wikimedia.org/wikipedia/commons/d/d0/PNUMA_logo.png'}","[{'name': 'Bangkok', 'latitude': 13.7542529, 'longitude': 100.493087}]",2025-03-23T03:59:59+00:00,programme-management-officer-1212,
https://untalent.org/jobs/public-information-and-communications-intern-2,"Work Location

Geneva



 
Expected duration

3-6 months



 
Duties and Responsibilities

The internship is for a minimum period of three months with an opportunity for extension up to six months an…",[{'name': 'Communications & PR'}],[{'name': 'Internship'}],Public Information and Communications Intern,{'name': 'Independent Investigative Mechanism for Myanmar'},"[{'name': 'Geneva', 'latitude': 46.2017559, 'longitude': 6.1466014}]",2025-03-09T04:59:59+00:00,public-information-and-communications-intern-2,
https://untalent.org/jobs/communication-and-financial-assistant,"Communication and Financial Assistant 
---------------------------------------



 

Domain(s) 

Communication

Budget, Finances and Contracts

 

 

Reference number

VN-03-2025-EDPS-CA-IC

 

Deadl…","{'0': {'name': 'Finance & Economy'}, '2': {'name': 'Communications & PR'}}",[],Communication and Financial Assistant,"{'name': 'European Data Protection Supervisor', 'slug': 'eu-data-protection'}","[{'name': 'Brussels', 'latitude': 50.8436709, 'longitude': 4.3674367}]",2025-03-07T12:00:00+00:00,communication-and-financial-assistant,
https://untalent.org/jobs/fishery-officer-management,"**Organizational Setting**

FAO’s commitment to environmental sustainability is integral to our strategic objectives and operations.

The Fisheries and Aquaculture Division (NFI) works with Members a…",[],[],Fishery Officer (Management),{'name': 'Food and Agriculture Organization of the United Nations'},"[{'name': 'Rome', 'latitude': 41.8933203, 'longitude': 12.4829321}]",2025-03-14T22:59:00+00:00,fishery-officer-management,
https://untalent.org/jobs/conductor-a-solo-nacionales-ciudad-de-mexico-mexico,,[{'name': 'Logistics & Procurement'}],[],"Conductor/a (Sólo Nacionales) - Ciudad de México, México",{'name': 'Norwegian Refugee Council'},"[{'name': 'Mexico', 'latitude': 19.4326296, 'longitude': -99.1331785}]",2025-03-10T04:59:00+00:00,conductor-a-solo-nacionales-ciudad-de-mexico-mexico,
https://untalent.org/jobs/coordinador-a-de-oficina-de-terreno-coatzacoalcos-solo-nacionales-mexico,"**1. Objetivo**

Si usted es un líder influyente que tiene un historial de fomento de un entorno colaborativo y creación de equipos efectivos, y la capacidad de colaborar con otros mientras construye…",[],[],Coordinador/a de Oficina de Terreno Coatzacoalcos (Sólo Nacionales) México,{'name': 'Norwegian Refugee Council'},[],2025-03-10T04:59:00+00:00,coordinador-a-de-oficina-de-terreno-coatzacoalcos-solo-nacionales-mexico,
https://untalent.org/jobs/shelter-coordinator-mali-mopti-1,"The Norwegian Refugee Council (NRC) is a global humanitarian organisation helping people forced to flee. 

 


 Join us in assisting millions of people in areas where others cannot, tackling some of …",[{'name': 'Engineering'}],[],Shelter Coordinator Mali Mopti,{'name': 'Norwegian Refugee Council'},"[{'name': 'Mopti', 'latitude': 14.514489, 'longitude': -3.6464581}]",2025-03-07T17:30:00+00:00,shelter-coordinator-mali-mopti-1,
https://untalent.org/jobs/svn-2025-02-project-associate-g5-immigration-border-governance-and-protection,"Context

In the last few years, IOM Portugal has played a proactive role in contributing to the upholding of rights of migrants subject to immigration detention, aligning with international human rig…",[],"[{'name': 'Senior'}, {'name': 'Mid'}]",SVN 2025/02 - Project Associate G5 - Immigration border Governance and Protection,{'name': 'UN Migration'},[],2025-03-07T23:59:00+00:00,svn-2025-02-project-associate-g5-immigration-border-governance-and-protection,
https://untalent.org/jobs/svn-2025-01-project-associate-g4-immigration-border-governance-and-protection,"Context

In the last few years, IOM Portugal has played a proactive role in contributing to the upholding of rights of migrants subject to immigration detention, aligning with international human rig…",[],[{'name': 'Mid'}],SVN 2025/01 - Project Associate G4 - Immigration border Governance and Protection,{'name': 'UN Migration'},[],2025-03-07T23:59:00+00:00,svn-2025-01-project-associate-g4-immigration-border-governance-and-protection,
https://untalent.org/jobs/stagiaire-en-gestion-de-projets,"IOM is committed to ensuring a workplace where all employees can thrive professionally, while working towards harnessing the full potential of migration. Read more about IOM's workplace culture at [I…",[],[{'name': 'Internship'}],Stagiaire en Gestion de Projets,{'name': 'UN Migration'},[],2025-03-07T00:00:00+00:00,stagiaire-en-gestion-de-projets,
https://untalent.org/jobs/national-business-analyst-on-case-and-information-management-for-the-ministry-of-social-policy-of-ukraine,"The impacts of the full-scale invasion of Ukraine are immediate in terms of humanitarian needs and protection concerns, and massive in terms of recovery, reconstruction, and prospects for stability. …",[],[{'name': 'Consultant'}],National Business Analyst on Case and Information Management for the Ministry of Social Policy of Ukraine,{'name': 'UN Migration'},[],2025-03-09T20:59:00+00:00,national-business-analyst-on-case-and-information-management-for-the-ministry-of-social-policy-of-ukraine,
https://untalent.org/jobs/tecnico-administrativo-popayan-cauca-1,,[{'name': 'Logistics & Procurement'}],[],"Técnico administrativo - Popayán, Cauca",{'name': 'Mercy Corps Colombia'},[],,tecnico-administrativo-popayan-cauca-1,
https://untalent.org/jobs/international-individual-consultancy-for-curriculum-of-extra-curricular-stem-clubs-in-schools,"UNICEF works in some of the world’s toughest places, to reach the world’s most disadvantaged children. To save their lives. To defend their rights. To help them fulfill their potential.

Across 190 c…",[{'name': 'Programme & Policy'}],[{'name': 'Consultant'}],International individual consultancy for curriculum of extra-curricular STEM clubs in schools,"{'name': ""United Nations Children's Fund"", 'slug': 'unicef', 'logo_url': 'https://upload.wikimedia.org/wikipedia/commons/e/ed/Logo_of_UNICEF.svg'}","[{'name': 'Tashkent', 'latitude': 41.3123363, 'longitude': 69.2787079}]",2025-03-07T18:55:00+00:00,international-individual-consultancy-for-curriculum-of-extra-curricular-stem-clubs-in-schools,
https://untalent.org/jobs/mis-consultant-national-livelihood-empowerment-against-poverty-leap-programme,"UNICEF works in some of the world’s toughest places, to reach the world’s most disadvantaged children. To save their lives. To defend their rights. To help them fulfill their potential.

Across 190 c…",[{'name': 'Programme & Policy'}],[{'name': 'Consultant'}],MIS Consultant-National: Livelihood Empowerment Against Poverty (LEAP) Programme,"{'name': ""United Nations Children's Fund"", 'slug': 'unicef', 'logo_url': 'https://upload.wikimedia.org/wikipedia/commons/e/ed/Logo_of_UNICEF.svg'}","[{'name': 'Accra', 'latitude': 5.5600141, 'longitude': -0.2057437}]",2025-03-06T23:55:00+00:00,mis-consultant-national-livelihood-empowerment-against-poverty-leap-programme,
https://untalent.org/jobs/international-consultant-to-conduct-analysis-on-the-position-of-teaching-assistants-in-montenegro,"UNICEF works in some of the world’s toughest places, to reach the world’s most disadvantaged children. To save their lives. To defend their rights. To help them fulfill their potential. Across 190 co…","[{'name': 'Programme & Policy'}, {'name': 'Teaching & Training'}]",[{'name': 'Consultant'}],International Consultant to conduct Analysis on the position of teaching assistants in Montenegro,"{'name': ""United Nations Children's Fund"", 'slug': 'unicef', 'logo_url': 'https://upload.wikimedia.org/wikipedia/commons/e/ed/Logo_of_UNICEF.svg'}","[{'name': 'Podgorica', 'latitude': 42.4415238, 'longitude': 19.2621081}]",2025-03-06T22:55:00+00:00,international-consultant-to-conduct-analysis-on-the-position-of-teaching-assistants-in-montenegro,
https://untalent.org/jobs/legal-officer-447,"OBJECTIVES OF THE PROGRAMME
---------------------------

Unitaid is a global development agency engaged in finding global health solutions, including new ways to prevent, diagnose and treat diseases …",[],[{'name': 'Senior'}],Legal Officer,"{'name': 'World Health Organization', 'logo_url': 'https://www.who.int/images/default-source/infographics/who-emblem.png'}","[{'name': 'Geneva', 'latitude': 46.2017559, 'longitude': 6.1466014}]",2025-03-23T22:59:00+00:00,legal-officer-447,
https://untalent.org/jobs/creating-awareness-of-true-talk-articles-in-liberia,"The TrueTalk Project is an embodiment of AYPAD’s overarching mission of youth empowerment, peacebuilding, and community transformation. Through writing and publishing, TrueTalk creates a platform whe…",[],[{'name': 'Volunteering'}],Creating Awareness of True-Talk Articles in Liberia,{'name': 'Africa Youth for Peace and Development'},[],2025-03-07T00:00:00+00:00,creating-awareness-of-true-talk-articles-in-liberia,True
https://untalent.org/jobs/project-assistant-194,"The management of conventional arms, particularly Small Arms and Light Weapons (SALW), is crucial for peace building, sustainable development, and achieving the Sustainable Development Goals (SDGs). …","[{'name': 'Security'}, {'name': 'Crisis & Emergency Response', 'slug': 'area-name'}]",[{'name': 'Volunteering'}],Project Assistant,"{'name': 'United Nations Development Programme', 'logo_url': 'https://upload.wikimedia.org/wikipedia/commons/9/9f/UNDP_logo.svg'}","[{'name': 'Accra', 'latitude': 5.5600141, 'longitude': -0.2057437}]",2025-03-09T00:00:00+00:00,project-assistant-194,False
https://untalent.org/jobs/officier-charge-e-de-changement-social-et-comportemental-sbc-officer-korhogo-1,"







","[{'name': 'Communications & PR'}, {'name': 'Admin'}]",[{'name': 'Volunteering'}],Officier Chargé/e de Changement Social et comportemental (SBC Officer - Korhogo),"{'name': ""United Nations Children's Fund"", 'slug': 'unicef', 'logo_url': 'https://upload.wikimedia.org/wikipedia/commons/e/ed/Logo_of_UNICEF.svg'}",[],2025-03-07T00:00:00+00:00,officier-charge-e-de-changement-social-et-comportemental-sbc-officer-korhogo-1,False
https://untalent.org/jobs/electoral-assistant,"This position is located within the Electoral Certification Team’s Support Office which is responsible for administrative support and the management (collection, analysis and dissemination) of inform…","[{'name': 'Crisis & Emergency Response', 'slug': 'area-name'}, {'name': 'Elections & Governance'}]",[{'name': 'Volunteering'}],Electoral Assistant,"{'name': 'United Nations Development Programme', 'logo_url': 'https://upload.wikimedia.org/wikipedia/commons/9/9f/UNDP_logo.svg'}","[{'name': 'Port-au-Prince', 'latitude': 18.547327, 'longitude': -72.3395928}, {'name': 'Cap Haitien', 'latitude': 19.7595236, 'longitude': -72.2008068}]",2025-03-09T00:00:00+00:00,electoral-assistant,False
https://untalent.org/jobs/training-specialist-6,The UNVMC was established in 2016 under the auspices of the UN DPPA with a Verification mandate in Colombia. This United Nations Volunteers (UNV) assignment is part of UNMVC’s Training Unit work to r…,"[{'name': 'Communications & PR'}, {'name': 'Teaching & Training'}, {'name': 'Admin'}]",[{'name': 'Volunteering'}],Training Specialist,{'name': 'United Nations Verification Mission in Colombia'},"[{'name': 'Bogotá', 'latitude': 4.598481, 'longitude': -74.0765482}]",2025-03-07T00:00:00+00:00,training-specialist-6,False
https://untalent.org/jobs/radiation-protection-physicist-engineer-hse-rp-as-2025-28-grap,"Job Description
---------------



**Your responsibilities**

Are you an engineer or applied physicist who wants take part in CERN's new flagship project, the Future Circular Collider? Do you have co…",[],[{'name': 'Entry'}],Radiation Protection Physicist/Engineer (HSE-RP-AS-2025-28-GRAP),{'name': 'European Organization for Nuclear Research'},"[{'name': 'Geneva', 'latitude': 46.2017559, 'longitude': 6.1466014}]",,radiation-protection-physicist-engineer-hse-rp-as-2025-28-grap,
https://untalent.org/jobs/hvac-project-engineer-sce-sam-in-2024-168-grap-4,"Job Description
---------------



**Your responsibilities**

Are you a graduate HVAC engineer looking to enhance experience in a multicultural environment? This HVAC Project Engineer position could …",[],[{'name': 'Entry'}],HVAC Project Engineer (SCE-SAM-IN-2024-168-GRAP),{'name': 'European Organization for Nuclear Research'},"[{'name': 'Geneva', 'latitude': 46.2017559, 'longitude': 6.1466014}]",,hvac-project-engineer-sce-sam-in-2024-168-grap-4,
https://untalent.org/jobs/assistant-for-responsible-campus-services-sce-ssc-cs-2025-28-ld,"Company Description
-------------------



At CERN, the European Organization for Nuclear Research, physicists and engineers are probing the fundamental structure of the universe. Using the world's l…",[],[],Assistant for Responsible Campus Services (SCE-SSC-CS-2025-28-LD),{'name': 'European Organization for Nuclear Research'},"[{'name': 'Geneva', 'latitude': 46.2017559, 'longitude': 6.1466014}]",,assistant-for-responsible-campus-services-sce-ssc-cs-2025-28-ld,
https://untalent.org/jobs/knowledge-transfer-officer-ipt-kt-bd-2025-35-ld,"Company Description
-------------------



At CERN, the European Organization for Nuclear Research, physicists and engineers are probing the fundamental structure of the universe. Using the world's l…",[],[],Knowledge Transfer Officer (IPT-KT-BD-2025-35-LD),{'name': 'European Organization for Nuclear Research'},"[{'name': 'Geneva', 'latitude': 46.2017559, 'longitude': 6.1466014}]",,knowledge-transfer-officer-ipt-kt-bd-2025-35-ld,
https://untalent.org/jobs/electromechanical-technician-for-gas-systems-ep-dt-fs-2025-29-ld,"Company Description
-------------------



At CERN, the European Organization for Nuclear Research, physicists and engineers are probing the fundamental structure of the universe. Using the world's l…",[],[],Electromechanical Technician for Gas Systems (EP-DT-FS-2025-29-LD),{'name': 'European Organization for Nuclear Research'},"[{'name': 'Geneva', 'latitude': 46.2017559, 'longitude': 6.1466014}]",,electromechanical-technician-for-gas-systems-ep-dt-fs-2025-29-ld,
https://untalent.org/jobs/internship-media-multimedia-and-public-outreach-1,"**Duration**

12 months

**Internships**

The IAEA accepts a limited number of interns each year. The internships are awarded to persons studying towards a university degree or who have recently rece…",[],[],"Internship - Media, Multimedia and Public Outreach",{'name': 'International Atomic Energy Agency'},"[{'name': 'Vienna', 'latitude': 48.2083537, 'longitude': 16.3725042}]",2025-03-16T22:59:00+00:00,internship-media-multimedia-and-public-outreach-1,
https://untalent.org/jobs/specialiste-finance-2,"**DESCRIPTION DU POSTE**

**POSTE :** Spécialiste Finance

**SOUS LA RESPONSABILITE DU :** Area Manager

**COLLABORATEUR DIRECT :** Toute les équipes DRC DEPARTEMENT : Opérations/Finances

**LOCALISA…",[{'name': 'Finance & Economy'}],[],Spécialiste Finance,{'name': 'Danish Refugee Council'},"[{'name': 'Bujumbura', 'latitude': -3.3638125, 'longitude': 29.3675028}]",2025-03-06T22:59:59+00:00,specialiste-finance-2,
https://untalent.org/jobs/area-based-coordination-coordinator,"**Danish Refugee Council (DRC)** is a leading protection agency with a mandate to protect, advocate and promote durable solutions for displacement affected populations.

DRC is offering a unique job …",[],[],Area-Based Coordination Coordinator,{'name': 'Danish Refugee Council'},"[{'name': 'Kyiv', 'latitude': 50.4500336, 'longitude': 30.5241361}]",2025-03-10T22:59:59+00:00,area-based-coordination-coordinator,
https://untalent.org/jobs/engineering-officer-2,"With over 70 years of experience, our focus is on helping the most vulnerable children overcome poverty and experience fullness of life. We help children of all backgrounds, even in the most dangerou…",[],[],Engineering Officer,"{'name': 'World Vision International', 'slug': 'world-vision'}",[],,engineering-officer-2,
https://untalent.org/jobs/faciliador-de-desarrollo-integral-1,"With over 70 years of experience, our focus is on helping the most vulnerable children overcome poverty and experience fullness of life. We help children of all backgrounds, even in the most dangerou…",[],[],Faciliador de Desarrollo Integral-1,"{'name': 'World Vision International', 'slug': 'world-vision'}",[],,faciliador-de-desarrollo-integral-1,
https://untalent.org/jobs/child-protection-officer-143,"With over 70 years of experience, our focus is on helping the most vulnerable children overcome poverty and experience fullness of life. We help children of all backgrounds, even in the most dangerou…",[],[],Child Protection Officer,"{'name': 'World Vision International', 'slug': 'world-vision'}",[],,child-protection-officer-143,
https://untalent.org/jobs/recovery-team-leader-1,"With over 70 years of experience, our focus is on helping the most vulnerable children overcome poverty and experience fullness of life. We help children of all backgrounds, even in the most dangerou…",[],[],Recovery Team Leader,"{'name': 'World Vision International', 'slug': 'world-vision'}","[{'name': 'Kigali', 'latitude': -1.950851, 'longitude': 30.061507}]",,recovery-team-leader-1,
https://untalent.org/jobs/intern-quality-outcomes-research-analytic-remote,"Overview 
---------

Since our founding in 1924, we've cut cardiovascular disease deaths in half, but there is still so much more to do. To overcome today’s biggest health challenges and accelerate t…",[],[],"Intern, Quality, Outcomes Research & Analytic-Remote","{'name': 'American Heart Association', 'slug': 'heart'}","[{'name': 'Dallas', 'latitude': 32.7762719, 'longitude': -96.7968559}]",,intern-quality-outcomes-research-analytic-remote,True
https://untalent.org/jobs/grants-coordinator-86,"**Job Description**

***Please scroll down to also view in French***.



IRC opened the national program in Mali in 2012. Our programs range from humanitarian assistance to early recovery activities,…","[{'name': 'Donor relations & Fundraising'}, {'name': 'Finance & Economy'}]",[],Grants Coordinator,{'name': 'The International Rescue Committee'},"[{'name': 'Bamako', 'latitude': 12.649319, 'longitude': -8.000337}]",,grants-coordinator-86,
https://untalent.org/jobs/legal-consultant-child-protection-bekaa,"**Work Arrangement:**

**Job Description**

Under the supervision of the Child Protection Access to Justice Manager, the Legal Counselor will coordinate closely with the mandated NGOs from the Minist…",[],[],Legal Consultant - Child Protection - Bekaa,{'name': 'The International Rescue Committee'},"[{'name': 'Bekaa', 'latitude': 33.6626174, 'longitude': 35.776935}]",,legal-consultant-child-protection-bekaa,
https://untalent.org/jobs/legal-consultant-child-protection-north,"**Work Arrangement:**

**Job Description**

Under the supervision of the Child Protection Access to Justice Manager, the Legal Counselor will coordinate closely with the mandated NGOs from the Minist…",[],[],Legal Consultant - Child Protection - North,{'name': 'The International Rescue Committee'},[],,legal-consultant-child-protection-north,
https://untalent.org/jobs/consultant-127,"**Application Deadline:**















06-03-2025The WTO seeks to attract and retain staff members offering the highest standards of competence, efficiency and integrity and to build an organizatio…",[],[],Consultant,"{'name': 'World Trade Organization', 'slug': 'wto'}",[],,consultant-127,
https://untalent.org/jobs/regional-learning-culture-manager,"#### Description

Heifer International is an equal-opportunity employer. All qualified applicants will receive consideration for employment without regard to race, religion, colour, national origin, …",[{'name': 'Human Resources'}],[],Regional Learning & Culture Manager,"{'name': 'Heifer International', 'slug': 'heifer'}","[{'name': 'Lagos', 'latitude': 6.4550575, 'longitude': 3.3941795}, {'name': 'Ethiopia', 'latitude': 10.2116702, 'longitude': 38.6521203}]",,regional-learning-culture-manager,
https://untalent.org/jobs/technical-specialist-green-department-based-in-kampong-thom-2,"Description
-----------

**Project Management:**

- In close collaboration with PIN's team, project partners provincial departments, government authorities at various levels including, district, and …",[{'name': 'Programme & Policy'}],[],Technical Specialist - Green Department (Based in Kampong Thom),{'name': 'People in Need'},[],,technical-specialist-green-department-based-in-kampong-thom-2,
https://untalent.org/jobs/charge-dappui-a-la-delegation-regionale-poitou-charente-f-h,"Description
-----------

Vous souhaitez intégrer une association militante et évoluer sur un métier qui a du sens ? Rejoignez-nous ! Lorsque l'on travaille chez Médecins du Monde, on sait pourquoi l’…",[],[],Chargé d'appui à la délégation régionale Poitou-Charente (F/H),{'name': 'Médecins du Monde'},"[{'name': 'Angoulême', 'latitude': 45.6484505, 'longitude': 0.1561947}]",,charge-dappui-a-la-delegation-regionale-poitou-charente-f-h,True
https://untalent.org/jobs/mediateur-en-sante-f-h-1,"Description
-----------

Vous souhaitez intégrer une association militante et évoluer sur un métier qui a du sens ? Rejoignez-nous ! Lorsque l'on travaille chez Médecins du Monde, on sait pourquoi l’…",[],[],Médiateur en santé (F/H),{'name': 'Médecins du Monde'},"[{'name': 'Cayenne', 'latitude': 4.9371544, 'longitude': -52.3258736}]",,mediateur-en-sante-f-h-1,True
https://untalent.org/jobs/mediateur-en-sante-programme-mineur-e-s-non-accompagne-e-s-f-h-1,"Description
-----------

Vous souhaitez intégrer une association militante et évoluer sur un métier qui a du sens ? Rejoignez-nous ! Lorsque l'on travaille chez Médecins du Monde, on sait pourquoi l’…",[],[],Médiateur en santé - programme Mineur.e.s Non Accompagné.e.s (F/H),{'name': 'Médecins du Monde'},"[{'name': 'Nantes', 'latitude': 47.2186371, 'longitude': -1.5541362}]",,mediateur-en-sante-programme-mineur-e-s-non-accompagne-e-s-f-h-1,True
https://untalent.org/jobs/human-resources-coordinator-f-m-3,"Description
-----------

For more than 40 years, Médecins du Monde (MdM), a campaigning medical organisation committed to international solidarity, has been caring for the most vulnerable populations…",[{'name': 'Human Resources'}],[],Human resources coordinator (F/M),{'name': 'Médecins du Monde'},"[{'name': 'Beirut', 'latitude': 33.8959203, 'longitude': 35.47843}]",,human-resources-coordinator-f-m-3,
https://untalent.org/jobs/disarmament-and-protection-of-civilians-advocacy-officer-brussels-or-paris,"Description
-----------

Humanity &amp; Inclusion, also known as Handicap International, HI is an independent and impartial aid organisation working in situations of poverty and exclusion, conflict a…",[],[],Disarmament and Protection of Civilians Advocacy Officer - Brussels or Paris,"{'name': 'Humanity & Inclusion', 'slug': 'hi'}","[{'name': 'Paris', 'latitude': 48.8566969, 'longitude': 2.3514616}, {'name': 'Brussels', 'latitude': 50.8436709, 'longitude': 4.3674367}]",,disarmament-and-protection-of-civilians-advocacy-officer-brussels-or-paris,True
https://untalent.org/jobs/institutional-partnerships-senior-officer-for-nordics-brussels,"Description
-----------

**Employer** HI, Rue de l’Arbre Bénit 44/01, 1050 Brussels

**Department** Institutional Partnerships North Europe

**Job title** Institutional Partnerships Senior Officer fo…",[],[],Institutional Partnerships Senior Officer for Nordics - Brussels,"{'name': 'Humanity & Inclusion', 'slug': 'hi'}","[{'name': 'Brussels', 'latitude': 50.8436709, 'longitude': 4.3674367}]",,institutional-partnerships-senior-officer-for-nordics-brussels,True
https://untalent.org/jobs/consultant-as-senior-researcher-on-biodiversity-and-plastic-pollution,"Program Overview

WRI Indonesia hosted the secretariat of Indonesia’s National Plastic Action Partnership (NPAP), as part of the Global Plastic Action Partnership (GPAP) which initiated by the World …","[{'name': 'Information Management'}, {'name': 'IT & Telecom'}]",[],Consultant as Senior Researcher on Biodiversity and Plastic Pollution,"{'name': 'World Resources Institute', 'slug': 'wri'}","[{'name': 'Jakarta', 'latitude': -6.1753942, 'longitude': 106.827183}]",,consultant-as-senior-researcher-on-biodiversity-and-plastic-pollution,
https://untalent.org/jobs/assistant-research-officer-water-data-science-1,"The International Water Management Institute (IWMI), a CGIAR Research Center is seeking a motivated and talented professional to join its headquarters in Battaramulla, Sri Lanka as an Assistant Resea…",[],[],Assistant Research Officer - Water Data Science,"{'name': 'International Water Management Institute', 'slug': 'iwmi'}",[],,assistant-research-officer-water-data-science-1,
https://untalent.org/jobs/rfp500194-consultant-partnerships-communication-liaison-italian-engagement-1,"**The Organization**

The Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT) deliver research-based solutions that harness agricultural biodiversity and…",[],[],"RFP500194 - Consultant, Partnerships & Communication Liaison, Italian Engagement","{'name': 'Alliance of Bioversity International and CIAT', 'slug': 'bioversity-ciat'}",[],,rfp500194-consultant-partnerships-communication-liaison-italian-engagement-1,
https://untalent.org/jobs/rfp500191-consultant-partnerships-programme-coordination-1,"**The Organization**

The Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT) deliver research-based solutions that harness agricultural biodiversity and…",[],[],"RFP500191 - Consultant, Partnerships & Programme Coordination","{'name': 'Alliance of Bioversity International and CIAT', 'slug': 'bioversity-ciat'}",[],,rfp500191-consultant-partnerships-programme-coordination-1,
https://untalent.org/jobs/rfp500194-consultant-partnerships-communication-liaison-italian-engagement,"Job Description
---------------

 **The Organization** 
 

 
 

 The Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT) deliver research-based solutions…",[],[],"RFP500194 - Consultant, Partnerships & Communication Liaison, Italian Engagement","{'name': 'Alliance of Bioversity International and CIAT', 'slug': 'bioversity-ciat'}","[{'name': 'Rome', 'latitude': 41.8933203, 'longitude': 12.4829321}]",2025-03-07T11:50:27+00:00,rfp500194-consultant-partnerships-communication-liaison-italian-engagement,
https://untalent.org/jobs/rfp500191-consultant-partnerships-programme-coordination,"Job Description
---------------

 **The Organization** 
 

 
 

 The Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT) deliver research-based solutions…",[],[],"RFP500191 - Consultant, Partnerships & Programme Coordination","{'name': 'Alliance of Bioversity International and CIAT', 'slug': 'bioversity-ciat'}","[{'name': 'Rome', 'latitude': 41.8933203, 'longitude': 12.4829321}]",2025-03-07T11:50:26+00:00,rfp500191-consultant-partnerships-programme-coordination,
https://untalent.org/jobs/coordonnateur-du-projet,"**Background**

 

 **La diversité, l'équité et l'inclusion sont des principes fondamentaux du PNUD: nous valorisons la diversité en tant qu'expression de la multiplicité des nations et des cultures …",[{'name': 'Environment'}],"[{'name': 'Senior'}, {'name': 'Mid'}]",Coordonnateur du Projet,"{'name': 'United Nations Development Programme', 'logo_url': 'https://upload.wikimedia.org/wikipedia/commons/9/9f/UNDP_logo.svg'}","[{'name': 'Bujumbura', 'latitude': -3.3638125, 'longitude': 29.3675028}]",2025-03-08T04:59:00+00:00,coordonnateur-du-projet,
https://untalent.org/jobs/specialiste-national-en-gouvernance-en-eau,"**Background**

**Le PNUD s’engage à recruter un personnel divers en termes de genre, de nationalité et de culture. Nous encourageons de même les personnes issues des minorités ethniques, des communa…",[{'name': 'Environment'}],"[{'name': 'Senior'}, {'name': 'Mid'}]",Spécialiste National en Gouvernance en Eau,"{'name': 'United Nations Development Programme', 'logo_url': 'https://upload.wikimedia.org/wikipedia/commons/9/9f/UNDP_logo.svg'}","[{'name': 'Ambovombe', 'latitude': -25.178407, 'longitude': 46.087784}]",2025-03-08T04:59:00+00:00,specialiste-national-en-gouvernance-en-eau,
